start_station_id,end_station_id,start_time,end_time
533,359,2021-05-21T18:59:37,2021-05-21T19:06:27
532,911,2021-05-21T19:10:17,2021-05-21T19:14:39
47,47,2021-05-21T19:21:47,2021-05-21T19:22:11
364,532,2021-05-21T19:32:22,2021-05-21T19:40:38
359,533,2021-05-21T19:33:14,2021-05-21T19:49:19
533,533,2021-05-21T19:39:44,2021-05-21T20:18:32
47,378,2021-05-21T19:42:46,2021-05-21T19:50:34
359,359,2021-05-21T19:48:00,2021-05-21T19:49:29
532,532,2021-05-21T19:49:22,2021-05-21T21:02:34
532,532,2021-05-21T19:49:32,2021-05-21T21:02:20
359,532,2021-05-21T19:56:19,2021-05-21T20:10:44
359,532,2021-05-21T19:56:39,2021-05-21T20:10:33
379,532,2021-05-21T19:58:03,2021-05-21T20:31:26
379,532,2021-05-21T19:58:07,2021-05-21T20:31:24
359,532,2021-05-21T20:06:31,2021-05-21T20:11:32
466,466,2021-05-21T20:10:34,2021-05-21T20:22:01
359,533,2021-05-21T20:18:39,2021-05-21T20:23:54
360,379,2021-05-21T20:28:27,2021-05-21T20:31:38
967,462,2021-05-21T20:32:53,2021-05-21T21:02:56
967,462,2021-05-21T20:32:57,2021-05-21T21:02:48
967,967,2021-05-21T20:46:10,2021-05-21T21:06:10
360,462,2021-05-21T20:46:32,2021-05-21T21:09:56
364,363,2021-05-21T20:55:57,2021-05-21T20:59:14
533,967,2021-05-21T21:07:31,2021-05-21T21:14:54
533,967,2021-05-21T21:21:56,2021-05-21T21:28:20
47,466,2021-05-21T21:34:46,2021-05-21T21:39:50
359,378,2021-05-21T21:40:20,2021-05-21T21:42:53
47,462,2021-05-21T21:53:06,2021-05-21T21:58:13
363,359,2021-05-21T21:53:16,2021-05-21T21:56:00
47,462,2021-05-21T21:53:35,2021-05-21T21:58:45
363,363,2021-05-21T22:08:29,2021-05-21T22:22:30
967,359,2021-05-21T22:43:38,2021-05-21T22:49:32
379,360,2021-05-22T00:28:08,2021-05-22T00:30:46
378,378,2021-05-22T05:12:41,2021-05-22T05:14:53
532,533,2021-05-22T07:26:48,2021-05-22T08:03:47
532,533,2021-05-22T07:27:25,2021-05-22T08:03:50
363,359,2021-05-22T08:02:32,2021-05-22T08:08:03
359,363,2021-05-22T08:50:40,2021-05-22T08:54:07
379,533,2021-05-22T08:52:50,2021-05-22T09:02:05
533,533,2021-05-22T09:16:16,2021-05-22T09:17:11
359,363,2021-05-22T09:17:36,2021-05-22T09:21:01
359,363,2021-05-22T09:17:48,2021-05-22T09:20:57
379,47,2021-05-22T09:19:23,2021-05-22T09:21:48
360,364,2021-05-22T09:41:23,2021-05-22T09:45:26
364,360,2021-05-22T09:46:51,2021-05-22T10:21:24
911,533,2021-05-22T10:07:45,2021-05-22T10:09:41
359,364,2021-05-22T10:13:27,2021-05-22T10:16:09
911,967,2021-05-22T10:13:33,2021-05-22T10:18:49
967,532,2021-05-22T10:19:41,2021-05-22T10:24:24
360,360,2021-05-22T10:30:42,2021-05-22T11:00:46
363,359,2021-05-22T10:32:26,2021-05-22T10:35:57
359,911,2021-05-22T10:47:16,2021-05-22T10:55:50
462,359,2021-05-22T10:48:42,2021-05-22T11:03:20
364,378,2021-05-22T10:50:15,2021-05-22T11:21:02
379,967,2021-05-22T11:12:27,2021-05-22T11:39:47
532,359,2021-05-22T11:26:42,2021-05-22T11:31:28
967,967,2021-05-22T11:32:57,2021-05-22T12:24:03
47,47,2021-05-22T11:44:20,2021-05-22T11:51:39
359,532,2021-05-22T11:50:34,2021-05-22T11:57:01
359,359,2021-05-22T12:04:18,2021-05-22T12:10:25
359,359,2021-05-22T12:04:18,2021-05-22T12:10:24
364,379,2021-05-22T12:18:03,2021-05-22T12:22:02
359,363,2021-05-22T12:27:57,2021-05-22T12:30:22
466,466,2021-05-22T12:29:20,2021-05-22T12:30:01
359,532,2021-05-22T12:29:48,2021-05-22T12:45:29
47,47,2021-05-22T12:32:32,2021-05-22T12:32:35
363,363,2021-05-22T12:32:49,2021-05-22T12:33:16
359,379,2021-05-22T13:04:05,2021-05-22T14:08:16
359,379,2021-05-22T13:04:19,2021-05-22T14:08:17
911,360,2021-05-22T13:16:59,2021-05-22T13:29:27
379,359,2021-05-22T13:21:57,2021-05-22T13:26:31
47,47,2021-05-22T13:40:37,2021-05-22T13:41:03
363,363,2021-05-22T14:03:51,2021-05-22T14:37:29
462,532,2021-05-22T14:09:40,2021-05-22T14:19:02
532,532,2021-05-22T15:00:26,2021-05-22T15:00:44
533,533,2021-05-22T15:21:19,2021-05-22T15:21:30
359,359,2021-05-22T15:30:28,2021-05-22T15:32:05
359,47,2021-05-22T15:34:33,2021-05-22T15:43:17
359,532,2021-05-22T15:37:02,2021-05-22T15:48:09
359,378,2021-05-22T15:43:41,2021-05-22T15:47:34
364,359,2021-05-22T15:45:20,2021-05-22T15:50:05
378,533,2021-05-22T15:59:03,2021-05-22T16:05:42
359,359,2021-05-22T16:02:07,2021-05-22T16:14:45
462,911,2021-05-22T16:17:20,2021-05-22T16:22:11
911,532,2021-05-22T16:28:53,2021-05-22T16:32:23
532,532,2021-05-22T16:29:59,2021-05-22T17:27:00
532,532,2021-05-22T16:30:13,2021-05-22T17:31:41
47,359,2021-05-22T16:51:02,2021-05-22T16:59:07
967,967,2021-05-22T17:04:08,2021-05-22T17:06:50
967,967,2021-05-22T17:05:21,2021-05-22T17:06:56
363,47,2021-05-22T17:09:23,2021-05-22T17:11:13
379,379,2021-05-22T17:09:47,2021-05-22T17:31:31
359,532,2021-05-22T17:10:22,2021-05-22T17:20:12
466,466,2021-05-22T17:13:38,2021-05-22T17:13:55
532,532,2021-05-22T17:18:18,2021-05-22T17:32:36
532,532,2021-05-22T17:29:12,2021-05-22T17:57:51
378,378,2021-05-22T17:31:13,2021-05-22T18:11:52
359,359,2021-05-22T17:35:29,2021-05-22T17:45:30
359,47,2021-05-22T17:36:02,2021-05-22T17:43:07
47,47,2021-05-22T17:39:26,2021-05-22T17:49:57
47,47,2021-05-22T17:39:30,2021-05-22T17:42:27
47,47,2021-05-22T17:40:07,2021-05-22T17:47:42
911,359,2021-05-22T17:42:25,2021-05-22T17:54:25
532,532,2021-05-22T17:50:10,2021-05-22T18:09:17
379,47,2021-05-22T17:50:43,2021-05-22T17:55:08
532,532,2021-05-22T17:50:50,2021-05-22T18:09:33
532,532,2021-05-22T17:51:02,2021-05-22T18:09:33
532,532,2021-05-22T17:51:17,2021-05-22T18:09:36
532,533,2021-05-22T18:00:41,2021-05-22T18:28:09
359,359,2021-05-22T18:03:08,2021-05-22T18:30:08
378,378,2021-05-22T18:12:12,2021-05-22T18:23:09
378,533,2021-05-22T18:30:53,2021-05-22T18:38:47
360,360,2021-05-22T18:37:54,2021-05-22T18:39:07
359,47,2021-05-22T18:58:33,2021-05-22T19:03:39
532,532,2021-05-22T19:00:52,2021-05-22T19:01:06
533,533,2021-05-22T19:35:39,2021-05-22T20:13:38
360,462,2021-05-22T19:41:30,2021-05-22T19:47:46
47,47,2021-05-22T19:41:57,2021-05-22T19:58:00
360,462,2021-05-22T19:42:26,2021-05-22T19:47:45
532,532,2021-05-22T19:43:27,2021-05-22T20:14:45
359,462,2021-05-22T19:58:02,2021-05-22T20:03:15
47,379,2021-05-22T19:58:26,2021-05-22T20:50:52
47,47,2021-05-22T20:03:06,2021-05-22T20:13:45
47,47,2021-05-22T20:13:35,2021-05-22T20:25:17
359,47,2021-05-22T20:25:23,2021-05-22T20:46:17
359,47,2021-05-22T20:27:10,2021-05-22T20:34:50
47,47,2021-05-22T20:39:06,2021-05-22T20:40:35
47,462,2021-05-22T20:39:35,2021-05-22T20:54:56
47,462,2021-05-22T20:39:56,2021-05-22T20:54:54
47,462,2021-05-22T20:39:57,2021-05-22T20:54:52
364,359,2021-05-22T20:42:36,2021-05-22T20:47:43
360,363,2021-05-22T20:50:55,2021-05-22T20:56:04
378,967,2021-05-22T20:52:50,2021-05-22T21:00:56
967,359,2021-05-22T20:55:29,2021-05-22T21:02:02
378,911,2021-05-22T21:24:31,2021-05-22T21:29:39
359,378,2021-05-22T21:33:38,2021-05-22T21:35:51
967,911,2021-05-22T22:12:34,2021-05-22T22:21:27
359,378,2021-05-22T22:21:45,2021-05-22T22:23:32
378,359,2021-05-22T22:31:28,2021-05-22T22:35:39
47,47,2021-05-22T23:02:29,2021-05-22T23:11:38
359,359,2021-05-22T23:05:00,2021-05-22T23:12:07
378,378,2021-05-23T01:50:04,2021-05-23T01:51:29
378,378,2021-05-23T02:28:24,2021-05-23T02:30:14
967,967,2021-05-23T05:18:20,2021-05-23T06:00:39
47,378,2021-05-23T05:40:53,2021-05-23T05:45:51
47,47,2021-05-23T07:07:33,2021-05-23T07:14:51
47,363,2021-05-23T09:02:54,2021-05-23T09:38:03
359,363,2021-05-23T09:53:20,2021-05-23T09:56:05
462,532,2021-05-23T10:18:42,2021-05-23T10:22:05
47,359,2021-05-23T10:34:06,2021-05-23T10:40:38
466,466,2021-05-23T10:35:47,2021-05-23T11:05:58
363,47,2021-05-23T10:37:52,2021-05-23T10:39:37
379,359,2021-05-23T10:54:46,2021-05-23T10:59:21
379,360,2021-05-23T11:20:29,2021-05-23T11:26:09
359,533,2021-05-23T12:00:19,2021-05-23T12:07:47
364,360,2021-05-23T12:10:37,2021-05-23T12:30:42
532,47,2021-05-23T12:21:53,2021-05-23T12:32:11
533,533,2021-05-23T12:25:34,2021-05-23T12:26:23
532,359,2021-05-23T12:33:01,2021-05-23T12:49:47
359,533,2021-05-23T12:34:33,2021-05-23T12:40:21
364,364,2021-05-23T12:49:14,2021-05-23T12:54:12
363,363,2021-05-23T12:58:22,2021-05-23T13:05:53
379,379,2021-05-23T12:58:55,2021-05-23T13:30:13
379,359,2021-05-23T13:06:02,2021-05-23T13:12:25
47,47,2021-05-23T13:07:05,2021-05-23T13:11:15
379,378,2021-05-23T13:12:46,2021-05-23T13:33:28
378,47,2021-05-23T13:17:50,2021-05-23T13:20:24
47,47,2021-05-23T13:21:37,2021-05-23T13:22:47
359,363,2021-05-23T13:39:06,2021-05-23T13:42:22
378,967,2021-05-23T13:40:18,2021-05-23T13:43:51
462,532,2021-05-23T13:50:18,2021-05-23T15:43:05
533,533,2021-05-23T13:58:07,2021-05-23T13:59:27
379,359,2021-05-23T14:07:13,2021-05-23T14:11:46
532,532,2021-05-23T14:12:04,2021-05-23T15:50:49
532,532,2021-05-23T14:24:48,2021-05-23T14:24:57
359,47,2021-05-23T14:26:28,2021-05-23T14:32:35
359,359,2021-05-23T14:27:52,2021-05-23T14:28:33
47,47,2021-05-23T14:32:03,2021-05-23T14:35:30
359,47,2021-05-23T14:32:39,2021-05-23T14:44:48
359,47,2021-05-23T14:32:47,2021-05-23T14:44:51
532,462,2021-05-23T14:33:31,2021-05-23T14:37:38
363,47,2021-05-23T14:34:53,2021-05-23T14:36:50
360,360,2021-05-23T14:56:04,2021-05-23T15:31:59
47,967,2021-05-23T14:57:42,2021-05-23T15:30:07
359,363,2021-05-23T15:17:12,2021-05-23T15:20:32
364,359,2021-05-23T15:19:41,2021-05-23T15:24:22
379,532,2021-05-23T15:25:14,2021-05-23T15:55:42
378,47,2021-05-23T15:47:12,2021-05-23T15:50:07
47,47,2021-05-23T15:55:04,2021-05-23T15:55:46
359,363,2021-05-23T16:00:08,2021-05-23T16:02:42
533,359,2021-05-23T16:05:06,2021-05-23T16:14:47
360,360,2021-05-23T16:06:55,2021-05-23T16:07:20
911,462,2021-05-23T16:11:11,2021-05-23T16:15:45
359,533,2021-05-23T16:12:26,2021-05-23T16:19:14
360,533,2021-05-23T16:12:51,2021-05-23T16:18:29
532,532,2021-05-23T16:20:46,2021-05-23T16:21:12
378,378,2021-05-23T16:35:16,2021-05-23T16:35:28
466,466,2021-05-23T16:38:14,2021-05-23T17:26:54
359,363,2021-05-23T16:41:09,2021-05-23T16:43:52
359,359,2021-05-23T16:44:34,2021-05-23T19:07:14
379,379,2021-05-23T16:47:10,2021-05-23T18:02:33
532,364,2021-05-23T16:49:33,2021-05-23T17:03:04
359,364,2021-05-23T16:53:12,2021-05-23T17:09:28
359,533,2021-05-23T17:04:44,2021-05-23T17:10:59
532,532,2021-05-23T17:05:42,2021-05-23T17:38:52
532,532,2021-05-23T17:05:55,2021-05-23T17:38:51
47,47,2021-05-23T17:12:04,2021-05-23T17:12:09
363,378,2021-05-23T17:24:32,2021-05-23T18:08:06
47,532,2021-05-23T17:25:01,2021-05-23T18:03:37
462,462,2021-05-23T17:40:13,2021-05-23T17:55:52
532,359,2021-05-23T17:42:15,2021-05-23T17:52:45
532,967,2021-05-23T17:42:45,2021-05-23T17:46:54
47,378,2021-05-23T18:16:42,2021-05-23T18:19:54
532,47,2021-05-23T18:20:16,2021-05-23T18:54:11
533,533,2021-05-23T18:21:23,2021-05-23T18:23:07
533,533,2021-05-23T18:22:46,2021-05-23T18:23:06
359,532,2021-05-23T18:29:16,2021-05-23T18:37:31
47,532,2021-05-23T18:29:45,2021-05-23T18:39:58
533,532,2021-05-23T18:47:19,2021-05-23T19:22:46
360,379,2021-05-23T19:16:44,2021-05-23T20:06:52
47,47,2021-05-23T19:23:02,2021-05-23T19:28:41
360,532,2021-05-23T19:27:45,2021-05-23T19:54:16
360,532,2021-05-23T19:28:56,2021-05-23T19:55:16
532,532,2021-05-23T19:32:40,2021-05-23T19:33:19
359,359,2021-05-23T19:33:07,2021-05-23T19:44:05
363,47,2021-05-23T19:51:32,2021-05-23T19:53:24
363,47,2021-05-23T19:51:38,2021-05-23T19:53:25
462,462,2021-05-23T19:52:53,2021-05-23T20:21:37
462,462,2021-05-23T19:53:15,2021-05-23T20:21:27
379,363,2021-05-23T20:07:46,2021-05-23T20:14:11
359,359,2021-05-23T20:09:56,2021-05-23T20:33:11
47,466,2021-05-23T20:10:59,2021-05-23T20:16:24
378,533,2021-05-23T20:13:56,2021-05-23T20:18:41
47,47,2021-05-23T20:14:39,2021-05-23T21:23:50
532,379,2021-05-23T20:17:28,2021-05-23T20:45:19
532,379,2021-05-23T20:17:53,2021-05-23T20:44:59
359,363,2021-05-23T20:24:21,2021-05-23T20:27:11
363,364,2021-05-23T20:47:21,2021-05-23T20:49:32
359,359,2021-05-23T20:48:52,2021-05-23T21:06:35
532,532,2021-05-23T20:52:54,2021-05-23T21:13:25
379,379,2021-05-23T21:04:06,2021-05-23T21:38:35
47,47,2021-05-23T21:04:34,2021-05-23T22:05:18
359,359,2021-05-23T21:07:31,2021-05-23T21:19:12
47,47,2021-05-23T21:12:47,2021-05-23T22:05:09
47,47,2021-05-23T21:14:03,2021-05-23T22:05:45
359,359,2021-05-23T21:23:48,2021-05-23T21:35:03
47,47,2021-05-23T21:42:28,2021-05-23T21:46:46
359,378,2021-05-23T22:03:00,2021-05-23T22:05:14
359,359,2021-05-23T22:23:45,2021-05-23T22:35:15
378,378,2021-05-24T01:33:37,2021-05-24T02:01:37
363,363,2021-05-24T02:17:22,2021-05-24T02:35:21
47,378,2021-05-24T02:52:19,2021-05-24T03:12:17
379,359,2021-05-24T08:47:50,2021-05-24T08:51:54
532,532,2021-05-24T09:08:45,2021-05-24T10:17:33
532,532,2021-05-24T09:09:01,2021-05-24T10:17:44
532,532,2021-05-24T09:09:19,2021-05-24T10:17:39
378,47,2021-05-24T10:38:19,2021-05-24T10:41:06
532,967,2021-05-24T10:41:32,2021-05-24T11:10:20
359,533,2021-05-24T10:45:58,2021-05-24T10:54:09
911,360,2021-05-24T10:51:19,2021-05-24T11:16:18
532,532,2021-05-24T10:59:33,2021-05-24T11:38:15
379,379,2021-05-24T11:01:43,2021-05-24T11:01:51
360,532,2021-05-24T11:33:12,2021-05-24T14:05:03
47,47,2021-05-24T11:41:29,2021-05-24T11:43:52
462,462,2021-05-24T11:49:20,2021-05-24T14:39:02
359,533,2021-05-24T11:50:32,2021-05-24T11:57:39
47,47,2021-05-24T11:53:56,2021-05-24T11:55:37
379,462,2021-05-24T11:54:32,2021-05-24T12:04:34
532,532,2021-05-24T12:13:10,2021-05-24T12:21:09
379,532,2021-05-24T12:30:59,2021-05-24T12:50:43
378,378,2021-05-24T12:37:48,2021-05-24T12:38:36
378,967,2021-05-24T12:49:19,2021-05-24T12:54:50
378,462,2021-05-24T12:54:13,2021-05-24T13:03:49
532,532,2021-05-24T12:57:26,2021-05-24T12:57:51
363,532,2021-05-24T13:04:10,2021-05-24T13:20:46
359,533,2021-05-24T13:12:03,2021-05-24T13:27:36
532,532,2021-05-24T13:15:07,2021-05-24T13:17:15
533,532,2021-05-24T13:49:33,2021-05-24T14:53:41
532,47,2021-05-24T13:50:50,2021-05-24T14:02:31
533,532,2021-05-24T13:50:54,2021-05-24T14:54:07
47,533,2021-05-24T13:51:06,2021-05-24T14:06:38
363,359,2021-05-24T13:51:23,2021-05-24T14:21:46
533,532,2021-05-24T13:51:29,2021-05-24T14:53:49
359,911,2021-05-24T13:57:53,2021-05-24T14:03:22
379,462,2021-05-24T13:58:27,2021-05-24T14:06:14
379,462,2021-05-24T13:58:31,2021-05-24T14:06:22
364,359,2021-05-24T14:01:46,2021-05-24T14:04:01
379,378,2021-05-24T14:06:00,2021-05-24T14:11:37
359,533,2021-05-24T14:08:03,2021-05-24T14:15:39
359,533,2021-05-24T14:08:43,2021-05-24T14:15:44
533,533,2021-05-24T14:11:17,2021-05-24T14:32:20
967,47,2021-05-24T14:13:34,2021-05-24T14:30:08
532,911,2021-05-24T14:27:00,2021-05-24T16:11:59
47,47,2021-05-24T14:29:50,2021-05-24T14:34:30
532,532,2021-05-24T14:31:44,2021-05-24T16:10:04
532,532,2021-05-24T14:33:17,2021-05-24T15:05:03
378,533,2021-05-24T14:35:45,2021-05-24T14:42:39
532,532,2021-05-24T14:38:10,2021-05-24T16:12:55
359,533,2021-05-24T14:53:27,2021-05-24T15:00:15
462,532,2021-05-24T15:03:04,2021-05-24T15:06:49
532,532,2021-05-24T15:16:51,2021-05-24T15:27:04
47,47,2021-05-24T15:23:32,2021-05-24T15:29:47
532,379,2021-05-24T15:24:16,2021-05-24T15:41:13
532,967,2021-05-24T15:27:11,2021-05-24T15:42:04
359,533,2021-05-24T15:28:14,2021-05-24T15:32:43
378,378,2021-05-24T15:34:26,2021-05-24T16:16:12
378,359,2021-05-24T15:36:20,2021-05-24T15:39:48
378,359,2021-05-24T15:36:39,2021-05-24T15:39:55
378,47,2021-05-24T15:41:30,2021-05-24T15:48:57
378,533,2021-05-24T15:43:50,2021-05-24T15:53:38
378,533,2021-05-24T15:44:32,2021-05-24T15:53:47
379,378,2021-05-24T15:53:23,2021-05-24T15:56:12
379,47,2021-05-24T16:12:02,2021-05-24T16:16:07
359,532,2021-05-24T16:29:31,2021-05-24T16:36:21
363,533,2021-05-24T16:32:49,2021-05-24T16:48:14
359,533,2021-05-24T16:33:43,2021-05-24T16:39:49
532,466,2021-05-24T16:34:06,2021-05-24T16:40:05
532,532,2021-05-24T16:40:03,2021-05-24T16:41:00
360,911,2021-05-24T16:42:38,2021-05-24T16:48:29
378,466,2021-05-24T16:44:08,2021-05-24T16:50:25
364,364,2021-05-24T16:48:01,2021-05-24T17:12:00
363,359,2021-05-24T16:48:08,2021-05-24T16:50:50
379,379,2021-05-24T16:52:54,2021-05-24T16:55:23
363,359,2021-05-24T16:53:24,2021-05-24T17:00:42
363,378,2021-05-24T17:06:04,2021-05-24T18:38:12
378,359,2021-05-24T17:08:05,2021-05-24T17:17:12
532,532,2021-05-24T17:19:35,2021-05-24T17:47:42
47,359,2021-05-24T17:22:01,2021-05-24T17:33:18
47,359,2021-05-24T17:22:12,2021-05-24T17:35:57
47,359,2021-05-24T17:30:40,2021-05-24T17:36:47
532,532,2021-05-24T17:34:33,2021-05-24T18:13:08
967,359,2021-05-24T17:35:43,2021-05-24T17:44:20
359,378,2021-05-24T17:36:37,2021-05-24T17:42:55
359,532,2021-05-24T17:36:51,2021-05-24T18:27:23
359,532,2021-05-24T17:38:05,2021-05-24T18:27:21
532,532,2021-05-24T17:58:28,2021-05-24T17:58:56
533,911,2021-05-24T18:02:24,2021-05-24T19:51:21
359,462,2021-05-24T18:09:35,2021-05-24T18:14:36
911,359,2021-05-24T18:10:57,2021-05-24T18:20:36
359,359,2021-05-24T18:45:52,2021-05-24T19:08:22
967,359,2021-05-24T19:05:29,2021-05-24T19:09:43
532,466,2021-05-24T19:16:40,2021-05-24T19:21:01
532,466,2021-05-24T19:17:07,2021-05-24T19:21:00
532,533,2021-05-24T19:21:24,2021-05-24T20:13:30
532,533,2021-05-24T19:21:36,2021-05-24T20:13:27
532,533,2021-05-24T19:21:50,2021-05-24T20:13:35
359,47,2021-05-24T19:22:10,2021-05-24T19:27:46
359,47,2021-05-24T19:23:01,2021-05-24T19:27:48
47,359,2021-05-24T19:32:58,2021-05-24T19:40:25
363,359,2021-05-24T19:42:08,2021-05-24T19:46:56
363,47,2021-05-24T19:45:18,2021-05-24T20:16:00
359,359,2021-05-24T19:46:36,2021-05-24T20:21:32
532,967,2021-05-24T19:46:50,2021-05-24T20:15:21
378,378,2021-05-24T20:14:13,2021-05-24T20:49:30
359,363,2021-05-24T20:26:05,2021-05-24T20:43:38
359,363,2021-05-24T20:26:10,2021-05-24T20:43:43
47,47,2021-05-24T20:29:09,2021-05-24T21:06:11
911,911,2021-05-24T20:29:48,2021-05-24T21:12:06
47,462,2021-05-24T20:40:52,2021-05-24T20:58:42
533,911,2021-05-24T20:48:28,2021-05-24T20:50:18
363,363,2021-05-24T20:58:10,2021-05-24T21:30:58
532,532,2021-05-24T21:04:36,2021-05-24T21:06:40
379,359,2021-05-24T21:06:21,2021-05-24T21:11:40
532,532,2021-05-24T21:15:35,2021-05-24T21:19:26
47,363,2021-05-24T21:15:44,2021-05-24T22:01:12
911,359,2021-05-24T21:18:02,2021-05-24T21:37:52
533,359,2021-05-24T21:24:18,2021-05-24T21:33:40
359,911,2021-05-24T21:31:01,2021-05-24T21:34:21
363,911,2021-05-24T21:32:27,2021-05-24T21:46:47
363,47,2021-05-24T21:50:48,2021-05-24T22:19:39
359,378,2021-05-24T21:53:39,2021-05-24T21:56:25
466,359,2021-05-24T22:01:01,2021-05-24T22:13:02
47,363,2021-05-24T22:20:52,2021-05-24T22:57:38
359,359,2021-05-24T22:56:22,2021-05-24T22:56:47
363,363,2021-05-24T22:59:34,2021-05-24T23:36:05
363,47,2021-05-24T23:39:05,2021-05-25T00:01:18
462,462,2021-05-24T23:51:13,2021-05-24T23:51:25
47,363,2021-05-25T00:11:42,2021-05-25T00:15:03
466,466,2021-05-25T06:49:50,2021-05-25T06:50:21
359,911,2021-05-25T06:57:43,2021-05-25T07:04:07
378,378,2021-05-25T07:43:59,2021-05-25T07:44:41
967,359,2021-05-25T07:57:39,2021-05-25T08:02:34
462,532,2021-05-25T08:11:00,2021-05-25T09:08:59
47,378,2021-05-25T08:57:00,2021-05-25T09:02:17
378,47,2021-05-25T09:06:19,2021-05-25T09:09:56
47,359,2021-05-25T09:51:19,2021-05-25T10:02:27
379,378,2021-05-25T09:54:07,2021-05-25T09:56:59
363,47,2021-05-25T10:06:12,2021-05-25T10:07:39
359,533,2021-05-25T10:35:57,2021-05-25T10:44:13
359,533,2021-05-25T10:50:24,2021-05-25T11:02:40
364,359,2021-05-25T11:06:55,2021-05-25T11:09:36
911,360,2021-05-25T11:11:50,2021-05-25T11:20:18
379,364,2021-05-25T11:34:01,2021-05-25T11:36:28
466,462,2021-05-25T11:59:56,2021-05-25T12:01:52
462,466,2021-05-25T12:04:41,2021-05-25T12:56:58
360,379,2021-05-25T12:05:05,2021-05-25T12:08:24
379,359,2021-05-25T12:27:49,2021-05-25T12:36:42
359,359,2021-05-25T12:33:55,2021-05-25T12:34:26
967,967,2021-05-25T12:36:59,2021-05-25T13:06:32
359,47,2021-05-25T12:47:39,2021-05-25T12:55:18
378,967,2021-05-25T12:47:49,2021-05-25T12:51:15
360,911,2021-05-25T12:54:33,2021-05-25T13:00:05
378,533,2021-05-25T13:12:39,2021-05-25T13:20:11
359,359,2021-05-25T13:20:24,2021-05-25T13:22:29
359,363,2021-05-25T13:54:20,2021-05-25T13:58:29
359,378,2021-05-25T14:13:36,2021-05-25T14:18:25
379,359,2021-05-25T14:15:59,2021-05-25T14:19:51
378,363,2021-05-25T14:22:17,2021-05-25T14:23:54
533,533,2021-05-25T14:24:17,2021-05-25T14:25:09
532,47,2021-05-25T14:26:44,2021-05-25T14:41:10
532,360,2021-05-25T14:43:47,2021-05-25T14:55:50
47,47,2021-05-25T14:55:25,2021-05-25T14:58:23
363,359,2021-05-25T15:03:12,2021-05-25T15:07:49
911,911,2021-05-25T15:42:45,2021-05-25T15:43:27
47,47,2021-05-25T15:52:19,2021-05-25T15:52:52
363,533,2021-05-25T15:55:43,2021-05-25T16:03:36
379,359,2021-05-25T16:00:31,2021-05-25T16:04:51
378,466,2021-05-25T16:21:27,2021-05-25T16:26:31
462,532,2021-05-25T16:29:38,2021-05-25T16:33:02
532,532,2021-05-25T16:32:21,2021-05-25T16:34:02
532,911,2021-05-25T16:37:51,2021-05-25T17:11:24
532,911,2021-05-25T16:37:56,2021-05-25T17:11:20
363,359,2021-05-25T16:44:51,2021-05-25T16:56:07
364,47,2021-05-25T16:46:13,2021-05-25T16:52:17
47,532,2021-05-25T16:50:26,2021-05-25T17:03:05
967,363,2021-05-25T16:52:48,2021-05-25T17:06:29
378,378,2021-05-25T16:56:18,2021-05-25T17:41:19
359,359,2021-05-25T16:59:01,2021-05-25T17:18:04
967,533,2021-05-25T17:09:43,2021-05-25T17:13:27
364,359,2021-05-25T17:12:13,2021-05-25T17:15:48
47,466,2021-05-25T17:20:56,2021-05-25T17:28:29
359,533,2021-05-25T17:28:33,2021-05-25T17:34:39
462,462,2021-05-25T17:34:45,2021-05-25T19:07:24
359,466,2021-05-25T17:36:42,2021-05-25T17:42:38
462,532,2021-05-25T17:36:59,2021-05-25T17:39:43
359,47,2021-05-25T17:45:58,2021-05-25T17:55:45
359,533,2021-05-25T17:55:07,2021-05-25T18:00:24
532,466,2021-05-25T17:58:07,2021-05-25T18:04:01
359,359,2021-05-25T18:06:15,2021-05-25T18:15:57
466,359,2021-05-25T18:11:56,2021-05-25T18:26:28
363,47,2021-05-25T18:16:49,2021-05-25T18:19:15
47,47,2021-05-25T18:23:47,2021-05-25T19:16:06
532,532,2021-05-25T18:35:08,2021-05-25T20:03:28
532,532,2021-05-25T18:37:52,2021-05-25T19:28:03
532,532,2021-05-25T18:38:01,2021-05-25T19:26:22
359,466,2021-05-25T18:47:28,2021-05-25T19:44:48
359,47,2021-05-25T19:16:01,2021-05-25T19:27:50
47,47,2021-05-25T19:25:44,2021-05-25T19:58:29
363,363,2021-05-25T19:29:38,2021-05-25T19:43:15
363,363,2021-05-25T19:45:07,2021-05-25T19:46:43
532,359,2021-05-25T19:45:56,2021-05-25T20:11:24
360,967,2021-05-25T19:54:50,2021-05-25T20:30:55
378,363,2021-05-25T20:01:22,2021-05-25T20:03:08
363,378,2021-05-25T20:04:32,2021-05-25T20:07:38
364,359,2021-05-25T20:04:58,2021-05-25T20:08:15
364,359,2021-05-25T20:12:11,2021-05-25T20:15:27
359,364,2021-05-25T20:19:10,2021-05-25T20:22:18
47,47,2021-05-25T20:24:15,2021-05-25T20:56:48
532,967,2021-05-25T20:25:58,2021-05-25T20:28:34
378,363,2021-05-25T20:26:44,2021-05-25T20:28:11
359,364,2021-05-25T20:29:08,2021-05-25T20:32:54
967,359,2021-05-25T20:29:15,2021-05-25T20:32:36
533,533,2021-05-25T20:33:31,2021-05-25T20:36:56
462,359,2021-05-25T20:37:33,2021-05-25T20:43:09
379,359,2021-05-25T20:38:22,2021-05-25T20:42:53
359,967,2021-05-25T20:41:47,2021-05-25T20:45:07
